items_edmPreview,items_title,items_dcCreator,items_dataProvider,items_country,items_type,items_edmTimespanLabelLangAware_def,items_id
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgallica.bnf.fr%2Fark%3A%2F12148%2Fbpt6k936645b.thumbnail.jpg&size=LARGE&type=TEXT,"Notions élémentaires sur le dressage du cheval et principes sur l'équitation... par Léon Lacassin,...","Lacassin, Léon. Auteur du texte",Bibliothèque nationale de France,france,TEXT,1887,/9200520/ark__12148_bpt6k936645b
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgallica.bnf.fr%2Fark%3A%2F12148%2Fbpt6k9357817.thumbnail.jpg&size=LARGE&type=TEXT,"Éléments abrégés d'un cours d'équitation militaire / par A. Dupont,...","Dupont, Achille. Auteur du texte",Bibliothèque nationale de France,france,TEXT,1847,/9200520/ark__12148_bpt6k9357817
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgallica.bnf.fr%2Fark%3A%2F12148%2Fbpt6k935262c.thumbnail.jpg&size=LARGE&type=TEXT,"Étude sur les prairies et l'élevage du cheval / par M. Ét. Houdaille de Railly,...","Houdaille de Railly, Étienne. Auteur du texte",Bibliothèque nationale de France,france,TEXT,1886,/9200520/ark__12148_bpt6k935262c
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgallica.bnf.fr%2Fark%3A%2F12148%2Fbpt6k9341033.thumbnail.jpg&size=LARGE&type=TEXT,"Nouveaux documents sur quelques points de l'histoire du cheval, depuis les temps paléontologiques jusqu'à nos jours, par C.-A. Piétrement","Piétrement, Charles-Alexandre. Auteur du texte",Bibliothèque nationale de France,france,TEXT,1875,/9200520/ark__12148_bpt6k9341033
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgallica.bnf.fr%2Fark%3A%2F12148%2Fbpt6k933969n.thumbnail.jpg&size=LARGE&type=TEXT,"Dressage des chevaux de remonte / L. E. Nolan ; traduit de l'anglais, par Savin de Larclause,...","Nolan, Lewis Edward (1818-1854). Auteur du texte",Bibliothèque nationale de France,france,TEXT,1872,/9200520/ark__12148_bpt6k933969n
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgallica.bnf.fr%2Fark%3A%2F12148%2Fbpt6k933880m.thumbnail.jpg&size=LARGE&type=TEXT,"Les chevaux français en Angleterre, 1865 / par É. Houël,...","Hoüel, Éphrem (1807-1885). Auteur du texte",Bibliothèque nationale de France,france,TEXT,1865,/9200520/ark__12148_bpt6k933880m
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgallica.bnf.fr%2Fark%3A%2F12148%2Fbpt6k933723c.thumbnail.jpg&size=LARGE&type=TEXT,Mes aventures au Mexique : le cheval blanc des Llanos / Capitaine Mayne-Reid ; traduction et adaptation de Guy Brand,"Reid, Thomas Mayne (1818-1883). Auteur du texte http://data.europeana.eu/agent/base/69379",Bibliothèque nationale de France,france,TEXT,1901,/9200520/ark__12148_bpt6k933723c
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgallica.bnf.fr%2Fark%3A%2F12148%2Fbpt6k932505j.thumbnail.jpg&size=LARGE&type=TEXT,"Le cheval : extérieur, régions, pied, proportions, aplombs, allures, âge, aptitudes... etc., structure et fonctions..., races, origine, divisions, caractères, production et amélioration... / E. Cuyer et E. Alix ; dessins d'après nature par Edouard Cuyer,... ; préface par M. Mathias Duval,...","Alix, Eugène. Auteur du texte",Bibliothèque nationale de France,france,TEXT,1886,/9200520/ark__12148_bpt6k932505j
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgallica.bnf.fr%2Fark%3A%2F12148%2Fbpt6k9316258.thumbnail.jpg&size=LARGE&type=TEXT,Petit manuel du maréchal expert...,,Bibliothèque nationale de France,france,TEXT,1823,/9200520/ark__12148_bpt6k9316258
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgallica.bnf.fr%2Fark%3A%2F12148%2Fbpt6k930862v.thumbnail.jpg&size=LARGE&type=TEXT,Étude théorique sur l'organisation d'un corps d'éclaireurs à cheval / par H. de La F.,"La F., H. de",Bibliothèque nationale de France,france,TEXT,1872,/9200520/ark__12148_bpt6k930862v
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgallica.bnf.fr%2Fark%3A%2F12148%2Fbpt6k9307437.thumbnail.jpg&size=LARGE&type=TEXT,"Une Page d'histoire, campagnes de 1870-71 et 18.. , par A.-L. Wolowski, ancien commandant et organisateur des éclaireurs à cheval du corps franc des Vosges","Wolowski, A.-L.",Bibliothèque nationale de France,france,TEXT,1893,/9200520/ark__12148_bpt6k9307437
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgallica.bnf.fr%2Fark%3A%2F12148%2Fbpt6k9214932.thumbnail.jpg&size=LARGE&type=TEXT,"Le cheval : traité complet d'hippologie, suivi d'un cours d'équitation pour le cavalier et la dame, d'une étude détaillée du cheval et de son entretien, d'un aperçu sur l'hippophagie et sur les diverses races élevées en France et à l'étranger, etc. / par E. Santini,...","Santini, E.. Auteur du texte",Bibliothèque nationale de France,france,TEXT,1886,/9200520/ark__12148_bpt6k9214932
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgallica.bnf.fr%2Fark%3A%2F12148%2Fbpt6k920189s.thumbnail.jpg&size=LARGE&type=TEXT,L'alimentation par la viande de cheval (2e éd.) / par M. Decroix,"Decroix, Émile-François (1821-1901). Auteur du texte",Bibliothèque nationale de France,france,TEXT,1864,/9200520/ark__12148_bpt6k920189s
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgallica.bnf.fr%2Fark%3A%2F12148%2Fbtv1b90559574.thumbnail.jpg&size=LARGE&type=IMAGE,Chamonix : cheval tirant un skieur : [photographie de presse] / Agence Meurisse,Agence de presse Meurisse. Agence photographique,Bibliothèque nationale de France,france,IMAGE,1927,/9200518/ark__12148_btv1b90559574
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgallica.bnf.fr%2Fark%3A%2F12148%2Fbtv1b9055315q.thumbnail.jpg&size=LARGE&type=IMAGE,Chamonix : cheval tirant un skieur : [photographie de presse] / Agence Meurisse,Agence de presse Meurisse. Agence photographique,Bibliothèque nationale de France,france,IMAGE,1927,/9200518/ark__12148_btv1b9055315q
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgallica.bnf.fr%2Fark%3A%2F12148%2Fbtv1b90543355.thumbnail.jpg&size=LARGE&type=IMAGE,La Saint Hubert à la Celle dans la forêt de Rambouillet : la Duchesse d'Uzès à cheval : [photographie de presse] / Agence Meurisse,Agence de presse Meurisse. Agence photographique,Bibliothèque nationale de France,france,IMAGE,1921,/9200518/ark__12148_btv1b90543355
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgallica.bnf.fr%2Fark%3A%2F12148%2Fbpt6k887074d.thumbnail.jpg&size=LARGE&type=TEXT,Reproduction et l'Elèvage du cheval pur sang anglais au haras de Menneval (Eure),"Aubry, Pierre (1903-....)",Bibliothèque nationale de France,france,TEXT,1929,/9200520/ark__12148_bpt6k887074d
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgallica.bnf.fr%2Fark%3A%2F12148%2Fbpt6k8866303.thumbnail.jpg&size=LARGE&type=TEXT,"Économie de l'écurie, ou Traité concernant les soins à donner aux chevaux... Traduit de l'anglais sur la 7e édition, par le baron d'Hanens","Stewart, John (vétérinaire). Auteur du texte http://data.europeana.eu/agent/base/64560 http://data.europeana.eu/agent/base/98230",Bibliothèque nationale de France,france,TEXT,1868,/9200520/ark__12148_bpt6k8866303
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgallica.bnf.fr%2Fark%3A%2F12148%2Fbpt6k884783q.thumbnail.jpg&size=LARGE&type=TEXT,"École militaire de Saint-Cyr.... Une conférence sur le commerce des chevaux, par L. Goyau,...","Goyau, Louis (1829-1903). Auteur du texte",Bibliothèque nationale de France,france,TEXT,1873,/9200520/ark__12148_bpt6k884783q
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgallica.bnf.fr%2Fark%3A%2F12148%2Fbtv1b9053515s.thumbnail.jpg&size=LARGE&type=IMAGE,La Duchesse d'Uzès à cheval : [photographie de presse] / Agence Meurisse,Agence de presse Meurisse. Agence photographique,Bibliothèque nationale de France,france,IMAGE,1921,/9200518/ark__12148_btv1b9053515s
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgallica.bnf.fr%2Fark%3A%2F12148%2Fbtv1b9053487x.thumbnail.jpg&size=LARGE&type=IMAGE,"Arrivée du Grand Prix de Paris : M. Joseph Watson et son cheval ""Léonora"" : [photographie de presse] / Agence Meurisse",Agence de presse Meurisse. Agence photographique,Bibliothèque nationale de France,france,IMAGE,1921,/9200518/ark__12148_btv1b9053487x
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgallica.bnf.fr%2Fark%3A%2F12148%2Fbtv1b90533420.thumbnail.jpg&size=LARGE&type=IMAGE,"Arrivée du Grand Prix de Paris : M. Joseph Watson et son cheval ""Léonora"" : [photographie de presse] / Agence Meurisse",Agence de presse Meurisse. Agence photographique,Bibliothèque nationale de France,france,IMAGE,1921,/9200518/ark__12148_btv1b90533420
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgallica.bnf.fr%2Fark%3A%2F12148%2Fbtv1b9053187w.thumbnail.jpg&size=LARGE&type=IMAGE,Poulbot marie sa fille avec le fils Cheval : [photographie de presse] / Agence Mondial,Agence de presse Mondial Photo-Presse. Agence photographique,Bibliothèque nationale de France,france,IMAGE,1932,/9200518/ark__12148_btv1b9053187w
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgallica.bnf.fr%2Fark%3A%2F12148%2Fbpt6k8814515.thumbnail.jpg&size=LARGE&type=TEXT,"Barêmes pour les calculs de répartition du ""Pari mutuel"" aux courses. CHEVAL GAGNANT / établis par P. Sergent,... ; sous la direction de M. L. Macqueron,...","Sergent, P.. Auteur du texte",Bibliothèque nationale de France,france,TEXT,1905,/9200520/ark__12148_bpt6k8814515
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgallica.bnf.fr%2Fark%3A%2F12148%2Fbpt6k881432v.thumbnail.jpg&size=LARGE&type=TEXT,"Barêmes pour les calculs de répartition du ""Pari mutuel"" aux courses. CHEVAL GAGNANT / établis par P. Sergent,... ; sous la direction de M. L. Macqueron,...","Sergent, P.. Auteur du texte",Bibliothèque nationale de France,france,TEXT,1905,/9200520/ark__12148_bpt6k881432v
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgallica.bnf.fr%2Fark%3A%2F12148%2Fbpt6k881427d.thumbnail.jpg&size=LARGE&type=TEXT,"Les races de chevaux de selle en France, comment et où on achète un cheval de selle / par le Cte de Comminges","Comminges, Marie-Aimery de (1862-1925). Auteur du texte",Bibliothèque nationale de France,france,TEXT,1904,/9200520/ark__12148_bpt6k881427d
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgallica.bnf.fr%2Fark%3A%2F12148%2Fbtv1b9053043c.thumbnail.jpg&size=LARGE&type=IMAGE,"Mme A.V. Hobokey avec son cheval Radja, amazone hollandaise : [photographie de presse] / Agence Mondial",Agence de presse Mondial Photo-Presse. Agence photographique,Bibliothèque nationale de France,france,IMAGE,1932,/9200518/ark__12148_btv1b9053043c
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgallica.bnf.fr%2Fark%3A%2F12148%2Fbtv1b9052597b.thumbnail.jpg&size=LARGE&type=IMAGE,Mariage à cheval en Angleterre : [photographie de presse] / Agence Mondial,Agence de presse Mondial Photo-Presse. Agence photographique,Bibliothèque nationale de France,france,IMAGE,1932,/9200518/ark__12148_btv1b9052597b
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgallica.bnf.fr%2Fark%3A%2F12148%2Fbpt6k8772276.thumbnail.jpg&size=LARGE&type=TEXT,"Mémento d'hippologie pour répondre au questionnaire de l'École d'application de cavalerie, d'après le ""Traité d'hippologie"" de MM. Jacoulet et Chomel","Jacoulet, Jules (1850-1932). Auteur du texte",Bibliothèque nationale de France,france,TEXT,1896,/9200520/ark__12148_bpt6k8772276
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgallica.bnf.fr%2Fark%3A%2F12148%2Fbtv1b90525216.thumbnail.jpg&size=LARGE&type=IMAGE,Une gracieuse écuyère a délaissé son cheval blanc et prépare un nouveau numéro avec un éléphant du zoo : [photographie de presse] / Agence Mondial,Agence de presse Mondial Photo-Presse. Agence photographique,Bibliothèque nationale de France,france,IMAGE,1932,/9200518/ark__12148_btv1b90525216
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgallica.bnf.fr%2Fark%3A%2F12148%2Fbtv1b9052289r.thumbnail.jpg&size=LARGE&type=IMAGE,Mais on déménage aussi à la mode ancienne au Douar Doum avec l'aide de l'araba et du cheval et on empile sur le véhicule toutes sortes d'objets hétéroclites qui composent une charge pittoresque : [photographie de presse] / Agence Mondial,Agence de presse Mondial Photo-Presse. Agence photographique,Bibliothèque nationale de France,france,IMAGE,1932,/9200518/ark__12148_btv1b9052289r
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgallica.bnf.fr%2Fark%3A%2F12148%2Fbpt6k875947h.thumbnail.jpg&size=LARGE&type=TEXT,"Les Cavaleries étrangères. La cavalerie italienne, histoire, organisation, recrutement, avancement, administration, instruction et discipline, par G. R., capitaine breveté de cavalerie...",,Bibliothèque nationale de France,france,TEXT,1898,/9200520/ark__12148_bpt6k875947h
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgallica.bnf.fr%2Fark%3A%2F12148%2Fbtv1b9051514r.thumbnail.jpg&size=LARGE&type=IMAGE,Jeunes baigneuses anglaises se rendant à la plage à cheval : [photographie de presse] / Agence Mondial,Agence de presse Mondial Photo-Presse. Agence photographique,Bibliothèque nationale de France,france,IMAGE,1932,/9200518/ark__12148_btv1b9051514r
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgallica.bnf.fr%2Fark%3A%2F12148%2Fbpt6k871995c.thumbnail.jpg&size=LARGE&type=TEXT,"Hippologie, équitation : le cheval et son cavalier, école pratique pour la connaissance, l'éducation, la conservation, l'amélioration du cheval.... Volume 1 / par le comte J. de Lagondie,...","Lagondie, Joseph Guilhen de (Colonel Cte). Auteur du texte",Bibliothèque nationale de France,france,TEXT,1874,/9200520/ark__12148_bpt6k871995c
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgallica.bnf.fr%2Fark%3A%2F12148%2Fbpt6k871993m.thumbnail.jpg&size=LARGE&type=TEXT,"Hippologie, équitation : le cheval et son cavalier, école pratique pour la connaissance, l'éducation, la conservation, l'amélioration du cheval.... Volume 2 / par le comte J. de Lagondie,...","Lagondie, Joseph Guilhen de (Colonel Cte). Auteur du texte",Bibliothèque nationale de France,france,TEXT,1874,/9200520/ark__12148_bpt6k871993m
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgallica.bnf.fr%2Fark%3A%2F12148%2Fbtv1b90511203.thumbnail.jpg&size=LARGE&type=IMAGE,Manifestation des nazis à Berlin : patrouille de police à cheval et d'une automitrailleuse : [photographie de presse] / Sennecke,Robert Sennecke Internationaler Illustrations Verlag. Agence photographique,Bibliothèque nationale de France,france,IMAGE,1933,/9200518/ark__12148_btv1b90511203
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgallica.bnf.fr%2Fark%3A%2F12148%2Fbtv1b9051117m.thumbnail.jpg&size=LARGE&type=IMAGE,Manifestation des nazis à Berlin : surveillance de la police à cheval : [photographie de presse] / Agence Mondial,Agence de presse Mondial Photo-Presse. Agence photographique,Bibliothèque nationale de France,france,IMAGE,1933,/9200518/ark__12148_btv1b9051117m
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgallica.bnf.fr%2Fark%3A%2F12148%2Fbtv1b9050890v.thumbnail.jpg&size=LARGE&type=IMAGE,Grève du tissage à Armentières : patrouille de Police à cheval : [photographie de presse] / Agence Mondial,Agence de presse Mondial Photo-Presse. Agence photographique,Bibliothèque nationale de France,france,IMAGE,1933,/9200518/ark__12148_btv1b9050890v
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgallica.bnf.fr%2Fark%3A%2F12148%2Fbpt6k8706417t.thumbnail.jpg&size=LARGE&type=TEXT,"L'ecuirie du S. Federic Grison gentilhomme napolitain. En laquelle est monstré l'ordre & l'art de choysir, dompter, piquer, dresser & manier les chevaux, tant pour l'usage de la guerre qu'autre commodité de l'homme . Avecques figures de diverses sortes de mors de bride. N'agueres traduitte d'italien en françois ...","Grisone, Federico. Auteur du texte",Bibliothèque nationale de France,france,TEXT,1579,/9200520/ark__12148_bpt6k8706417t
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgallica.bnf.fr%2Fark%3A%2F12148%2Fbpt6k8706419n.thumbnail.jpg&size=LARGE&type=TEXT,"Hippostologie, c'est à dire Discours des os du cheval, par M. Jehan Héroard,...","Héroard, Jean (1551-1628). Auteur du texte",Bibliothèque nationale de France,france,TEXT,1599,/9200520/ark__12148_bpt6k8706419n
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgallica.bnf.fr%2Fark%3A%2F12148%2Fbpt6k8705566b.thumbnail.jpg&size=LARGE&type=TEXT,"Thrésor de tout ce qui concerne les bestes chevalines... traduict d'Italien en françois. Plus y sont adjoustées plusieurs choses touchant les bestes chevalines et singulièrement des mulets, boeufs et leurs espèces, leurs maladies et remèdes",,Bibliothèque nationale de France,france,TEXT,1619,/9200520/ark__12148_bpt6k8705566b
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgallica.bnf.fr%2Fark%3A%2F12148%2Fbpt6k8705567r.thumbnail.jpg&size=LARGE&type=TEXT,Pratique excellente enseignant remèdes tres-exquis... pour guérir les chevaux de toutes maladies...,,Bibliothèque nationale de France,france,TEXT,1612,/9200520/ark__12148_bpt6k8705567r
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgallica.bnf.fr%2Fark%3A%2F12148%2Fbpt6k8705565x.thumbnail.jpg&size=LARGE&type=TEXT,"La Practique du cavalier, par où il est enseigné la vraye méthode qu'il doit tenir pour mettre son cheval à la raison, et le rendre capable de paroistre sur la carrière, obéissant à l'ordre des plus justes proportions de tous les plus beaux airs et manèges, par René de Menou,... Avec un Traité des bestes chevalines, et de leurs maladies, et remèdes qu'on y doit apporter, et pour bien cognoistre l'espèce du cheval, le tout bien approuvé","Menou, René de. Auteur du texte",Bibliothèque nationale de France,france,TEXT,1619,/9200520/ark__12148_bpt6k8705565x
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgallica.bnf.fr%2Fark%3A%2F12148%2Fbpt6k870012d.thumbnail.jpg&size=LARGE&type=TEXT,Dressage simplifié du cheval de selle / F. Musany,"Musany, F.. Auteur du texte",Bibliothèque nationale de France,france,TEXT,1886,/9200520/ark__12148_bpt6k870012d
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgallica.bnf.fr%2Fark%3A%2F12148%2Fbtv1b90505361.thumbnail.jpg&size=LARGE&type=IMAGE,M. Strinson à cheval dans la neige : [photographie de presse] / Acmé,Acme Newspicture (Agence de presse). Agence photographique,Bibliothèque nationale de France,france,IMAGE,1933,/9200518/ark__12148_btv1b90505361
https://www.europeana.eu/api/v2/thumbnail-by-url.json?uri=http%3A%2F%2Fgallica.bnf.fr%2Fark%3A%2F12148%2Fbtv1b9050265q.thumbnail.jpg&size=LARGE&type=IMAGE,Cheval hennissant ou plutôt riant suivant l'avis de ses palefreniers : [photographie de presse] / Acmé,Acme Newspicture (Agence de presse). Agence photographique,Bibliothèque nationale de France,france,IMAGE,1932,/9200518/ark__12148_btv1b9050265q
